"Run","Well","cell_id","low.complexity","SPIKE_1","SPIKE_4","SPIKE_7","SPIKE_3","SPIKE_6","rRNA_18S","rRNA_28S","rRNA_5.8S","Nextera","HPV","HPV_as"
"1772-062-249","C11","1772-062-249_C11",707.76461064514,5515.39205324818,503.136875716759,7.02705133682625,0,0,1209.21499404106,55.0920824807178,0,120723.898720514,5216.60183040633,1631.96240246453
"1772-062-249","C12","1772-062-249_C12",821.866941019762,3886.19570142298,192.194790697886,70.405181821382,0,0,909.021742709941,39.4609688434359,0.283891862182992,122848.525522446,2528.62481646391,771.33418955119
"1772-062-249","D01","1772-062-249_D01",2527.4642930409,7686.19396430471,569.984657094036,13.5125673017983,0,0,1902.81515913505,90.2885178801976,0,68474.9348018628,2375.14080709336,762.231637342348
"1772-062-249","D02","1772-062-249_D02",2854.70367832371,6676.7847417683,414.590307908944,26.1674356076651,0,0,1387.69181956899,67.0540537446418,0.817732362739534,78665.8532955432,2434.38924387559,806.284109661181
"1772-062-249","D03","1772-062-249_D03",1902.60290174152,8999.91811188818,800.223067362819,106.765512873537,0,0,2530.75727845379,108.320350439656,0.518279188706489,64063.9722368204,1103.41639275612,359.167477773597
"1772-062-249","D04","1772-062-249_D04",2645.11269294292,9314.76608916781,728.305491365373,59.1929562703331,0,0,1209.97366493769,66.1568334786076,1.74096930206862,62034.7984944097,4864.26822997972,1479.82390675833
"1772-062-249","D05","1772-062-249_D05",1208.72068384633,6385.23376056105,464.047880305743,68.3260682658762,0,0,1349.43984825106,65.885851542095,0.406702787296882,94685.6960189491,2604.52464984924,839.841255768062
"1772-062-249","D06","1772-062-249_D06",3131.78839718586,647229.812480072,42331.2901716673,5193.82224195524,0,0,19.3688150158973,4.46972654213015,0,127387.206450709,19.3688150158973,11.9192707790137
"1772-062-249","D07","1772-062-249_D07",1378.88640797085,9987.20893515187,752.95773338484,83.7510198389736,0,0,1758.37069403548,78.1409036775113,2.40433549776958,78467.492582625,1638.55464172997,513.726351356766
"1772-062-249","D08","1772-062-249_D08",911.622471859975,13929.8702602604,1174.4765230196,119.92280318158,0,0,2282.01938844948,110.510257583026,0.348612799946453,84424.6076014324,1246.63937260852,372.667083142758
"1772-062-249","D09","1772-062-249_D09",988.022395174291,6606.7497529944,534.745454230296,35.100795618034,0,0,1633.70369728381,66.7348459898424,2.60005893466919,92575.0983688964,4035.72480976235,1294.39600630948
"1772-062-249","D10","1772-062-249_D10",4678.93144014381,607877.101963729,36353.4484720231,2818.73620497417,0,0,28.4433522197192,5.68867044394384,0,157200.719047944,19.9103465538034,5.68867044394384
"1772-062-249","D11","1772-062-249_D11",571.261811481695,8154.70672683831,665.677369639771,84.8786330916041,0,0,1713.46753694287,77.8848880428577,1.27159000886298,121611.689472633,3255.58832019145,1069.72509495598
"1772-062-249","D12","1772-062-249_D12",514.845534737426,6781.74842123704,478.298753116628,55.4002800759709,0,0,1548.5973577257,68.4527020833986,0,114633.331360967,2816.42261538051,874.512274497656
"1772-062-249","E01","1772-062-249_E01",5390.33166740205,7323.56537347599,510.960401170039,34.2644033725791,0,0,1751.69248118764,101.590950350278,0.601129883729458,52225.5631685316,2809.07994666776,911.914033617588
"1772-062-249","E02","1772-062-249_E02",2488.09654767401,14015.6275850002,1237.76848272451,88.350164617145,0,0,2289.74176632767,98.7443016309267,0,56475.2441972565,2395.8485816767,754.8742006259
"1772-062-249","E03","1772-062-249_E03",3037.3929918594,13083.7666865491,858.165382708997,99.5522250132316,0,0,2666.06739307587,115.514185141935,0.420051582334311,51528.9877596969,1460.09930019406,412.490653852293
"1772-062-249","E04","1772-062-249_E04",3453.13357337585,10401.6820272734,1037.81390267035,54.2930421304398,0,0,2278.38589188093,99.9376350719599,2.40234699692211,52194.3517939286,2619.51916544387,789.891692587991
"1772-062-249","E05","1772-062-249_E05",2011.44300787636,8315.871600535,701.813048001189,57.5865656115322,0,0,1675.58329618071,96.2252935057215,7.80205082478823,75227.3740526081,3943.37940258582,1236.43929261406
"1772-062-249","E06","1772-062-249_E06",1776.23327465284,11637.4389057306,956.487381818795,128.304996091092,0,0,1880.28335367466,158.18424175614,0.703041074471735,73049.4828429856,3934.21785274383,1260.90416706506
"1772-062-249","E07","1772-062-249_E07",3703.30525165925,5905.78176685196,397.817148342645,47.2888140674764,0,0,1465.95323609177,63.8398989910932,0.591110175843455,60829.9659756983,4079.25132349568,1210.5936401274
"1772-062-249","E08","1772-062-249_E08",2091.55139203074,17206.6560745715,1513.45993361321,163.455172418964,0,0,2301.49381532115,151.833359701102,1.49958873778866,62659.5656141303,3289.72279352388,1066.58248975219
"1772-062-249","E09","1772-062-249_E09",1469.60456584442,10465.3038233462,687.725813542795,33.5675694705412,0,0,2558.09441001722,126.083065816179,1.22808180989785,81284.2788335188,2435.28622902743,784.334915921426
"1772-062-249","E10","1772-062-249_E10",1872.96549479167,12126.8717447917,804.443359375,73.2421875,0,0,2426.7578125,87.890625,0,62396.240234375,2305.50130208333,750.325520833333
"1772-062-249","E11","1772-062-249_E11",797.186833638768,6259.21686110271,502.470971606056,73.2595406570878,0,0,1674.06438898467,71.3022246853335,0,103189.698030884,3539.10689349908,1091.34346253669
"1772-062-249","E12","1772-062-249_E12",819.218075851792,11336.4177544062,826.288708054084,63.3918749171029,0,0,1742.30130060622,85.0914013310343,1.95051922821855,108754.612977975,2437.66140546613,751.437532671197
"1772-062-249","F01","1772-062-249_F01",2484.52650357297,13779.1808577174,1069.27007053582,140.89942364308,0,0,3069.25911169176,125.243932127182,0.391387287897444,62113.5539766123,5795.27157189745,1844.21690057276
"1772-062-249","F02","1772-062-249_F02",3486.71815401797,9355.99040602899,832.657314523522,70.8995337119039,0,0,2250.09837997314,101.677625865909,3.29765273078623,62504.2594681106,2052.78882491443,677.66763617657
"1772-062-249","F03","1772-062-249_F03",5463.71489951701,652581.780506757,34571.0237228224,7125.9884509317,0,0,6.09449514725824,3.04724757362912,0,122279.950634589,19.8071092285893,3.04724757362912
"1772-062-249","F04","1772-062-249_F04",2922.51297611163,14416.9605865048,1179.40148166402,20.4075346157993,0,0,2986.43091471961,147.85836400881,1.54019129175844,59528.0083786406,3677.20670907327,1095.46105626319
"1772-062-249","F05","1772-062-249_F05",1773.80116008338,7985.63042726337,595.552598989883,77.1398213176311,0,0,1963.33287160035,70.5041377634263,0.414730222137802,80807.6954022178,2130.88388134402,676.010262084617
"1772-062-249","F06","1772-062-249_F06",3939.19315055662,648169.862310369,37171.6905400389,1450.09488061001,0,0,12.1419427802274,1.7345632543182,0,131653.351002751,6.93825301727278,5.20368976295459
"1772-062-249","F07","1772-062-249_F07",2170.15494159725,17361.9244483348,1665.71463404277,130.133955784591,0,0,3014.31336530519,123.627257995362,1.02737333514151,69829.1957584549,2324.60339964686,752.037281323586
"1772-062-249","F08","1772-062-249_F08",2375.25141269993,12134.8529834307,960.261177714945,42.4746921625865,0,0,3110.23015453292,143.247981411076,0.832837101227185,68091.9285592334,2585.12636220918,807.85198819037
"1772-062-249","F09","1772-062-249_F09",1601.58194431257,10651.4370718205,1007.41770177846,131.63687213528,0,0,3357.81923020484,151.418369314078,1.79831792534535,76847.5199037828,2086.0487934006,685.518793141647
"1772-062-249","F10","1772-062-249_F10",2529.04363953892,8399.29946770965,704.371632576917,102.382459522012,0,0,2005.31798121479,69.8957175582965,0.492223363086595,58798.5418375092,2387.28331096998,793.956284658678
"1772-062-249","F11","1772-062-249_F11",799.589885988084,5488.69620495547,442.561137724254,48.5603243388208,0,0,1215.66357407298,53.2508102124569,0.2759109337433,118886.158596916,1841.70548273653,590.173487276919
"1772-062-249","F12","1772-062-249_F12",847.791951910722,8418.29826452,651.097532571593,138.187580725507,0,0,1814.82641299587,84.1384060062563,0.557207986796399,119760.991206144,1612.28130979538,512.909951846086
"1772-062-249","G01","1772-062-249_G01",2274.99329938354,11357.8129187885,820.691503618333,108.818011257036,0,0,2894.13025998392,137.228625033503,2.14419726614849,64305.5481104262,3337.97909407665,1073.70678102385
"1772-062-249","G02","1772-062-249_G02",2176.90626671102,11559.4985957481,690.967733785838,59.7912359522175,0,0,2638.39355265208,106.529455605007,0,63793.8802406808,2837.97838252075,902.763449870101
"1772-062-249","G03","1772-062-249_G03",3250.16908394078,13234.6611831094,894.095383837625,56.7882932427909,0,0,3426.0846990989,133.217650313915,0,55672.1684417634,1371.03165114738,407.338584613703
"1772-062-249","G04","1772-062-249_G04",4113.00180994288,8877.09851923859,824.720205846933,52.9960964589523,0,0,2193.02894394426,107.506367102446,0,55467.228728124,4342.14683653682,1338.52997913468
"1772-062-249","G05","1772-062-249_G05",2618.50522104638,9903.30567825711,790.620155905027,134.098118316047,0,0,3317.33202215173,119.730462782185,0.399101542607282,76197.2647176676,1535.74273595282,510.849974537322
"1772-062-249","G06","1772-062-249_G06",2099.80365024207,18325.057196788,1632.22206501972,202.216095158891,0,0,3787.58337963139,161.496813198569,1.72539330340351,75798.5982904803,1163.60524381533,380.276684070134
"1772-062-249","G07","1772-062-249_G07",3267.13622293777,11034.9283650791,803.656771809536,172.657158063178,0,0,2772.3043678701,103.238300697571,0.444992675420563,70763.6252307287,1578.38901971674,467.242309191591
"1772-062-249","G08","1772-062-249_G08",3084.81952185563,7657.59831368158,685.810573913487,36.1232525376585,0,0,2254.51593779151,122.712813767634,4.24979441619512,65278.9671299651,4365.07008973441,1354.62197016219
"1772-062-249","G09","1772-062-249_G09",1974.10870656193,10785.0517382057,812.516856310832,91.749539972074,0,0,2687.6214081122,147.2260060017,9.38832502039827,73543.4440472899,4576.80844744416,1447.93576337324
"1772-062-249","G10","1772-062-249_G10",2787.54901637724,469010.528223548,23781.1810063598,2311.80182555113,0,0,1242.91527992882,181.237025076614,1.02975582429894,127340.634988632,4.11902329719577,3.08926747289683
"1772-062-249","G11","1772-062-249_G11",939.420928467723,15075.4931331247,1334.70189729836,138.54949988911,0,0,2717.17948421366,143.578519848787,3.52031397177412,112262.561108879,5469.56210814505,1733.0002781048
"1772-062-249","G12","1772-062-249_G12",966.267938986916,10257.9952744814,926.946442965905,61.0061445620106,0,0,2201.13639123501,91.6537811666225,0.867385941639961,114709.477752707,1670.58532359856,537.201026522349
"1772-062-249","H01","1772-062-249_H01",2900.03027993472,14275.6299023261,1226.19673707923,175.304885194049,0,0,4415.90193425973,220.771660231009,0,50317.6580767273,4497.92962118208,1409.00129650618
"1772-062-249","H02","1772-062-249_H02",2451.19802990825,19782.9482538015,1610.59397894092,286.262043513522,0,0,5786.12969488779,305.712640266287,2.95987341889905,56799.9709086727,2094.74470246084,670.622748910555
"1772-062-249","H03","1772-062-249_H03",5523.04107434389,9157.54559211059,604.756088342133,157.157009799436,0,0,2941.55483320801,158.483229291414,4.64176822192426,52125.7309127175,4527.71334561413,1354.7332110559
"1772-062-249","H04","1772-062-249_H04",3971.92604232098,12180.8043719918,1224.07448872227,32.6948264895466,0,0,3760.40042245679,155.548113904812,0,52950.7576282975,2434.27844499442,763.870037073952
"1772-062-249","H05","1772-062-249_H05",2987.33525108524,12523.6080199785,924.913926107449,109.384193454767,0,0,3708.47701035357,112.471650528087,0,57847.0367910206,1988.7634205143,605.582651666918
"1772-062-249","H06","1772-062-249_H06",3523.75611255998,13697.6505909021,1234.00416987171,107.771059537637,0,0,3834.30020828928,93.9804500233419,0,54249.1932493434,3064.5798920655,943.379843440829
"1772-062-249","H07","1772-062-249_H07",3603.87050441999,13194.3474359924,1174.7267799267,126.097966400752,0,0,2487.27066811296,114.847590216298,1.40629702305671,55704.8313802993,2029.28660427083,618.301924470599
"1772-062-249","H08","1772-062-249_H08",3204.3623295069,14668.3807575772,1445.66682278275,195.941618955679,0,0,3886.8126511379,195.463712567982,0,55902.6217944429,2265.75418407042,680.538696080212
"1772-062-249","H09","1772-062-249_H09",2782.058429804,11108.5028083663,1009.81789887048,126.480197754319,0,0,2567.04209362165,141.15190069382,1.51776237305183,59096.6075987279,3020.34712237313,908.633740667026
"1772-062-249","H10","1772-062-249_H10",7247.8381517811,417555.336861125,24824.9548270521,2226.38100154879,0,0,1056.7243159525,8.0665978316985,0,172080.698244708,221.831440371709,48.399586990191
"1772-062-249","H11","1772-062-249_H11",1246.94767891855,9556.30927200783,836.568173389623,84.6448899846981,0,0,1905.00406097857,82.3393871446479,0.988072645735775,92376.2290800319,2050.90945499889,639.941716888203
"1772-062-249","H12","1772-062-249_H12",4741.41771571859,607820.05099941,43169.1763298245,1567.7439337432,0,0,25.4572763260059,6.36431908150147,0,155747.616562504,16.9715175506706,12.7286381630029
"1772-064-103","A01","1772-064-103_A01",2005.28862873847,9153.7078701812,343.466829976061,6.33702638332216,1.52088633199732,0,121.670906559786,38.2756393552659,1.52088633199732,151873.427783754,1344.71699854096,460.068115429189
"1772-064-103","A02","1772-064-103_A02",1830.72185753637,16819.4439295087,1363.52204030795,62.1263027735386,0,0,300.360633167229,137.028579101313,20.0407428301737,168597.258225973,1270.08207686226,448.411620825138
"1772-064-103","A03","1772-064-103_A03",1918.35454767179,6066.12086896058,318.379189867614,11.1091866409001,0,0,56.0508962336323,21.4609287381024,1.00992605826364,147150.013911731,288.586371148836,114.121644583792
"1772-064-103","A04","1772-064-103_A04",2883.09698294436,3605.82224758735,194.423275418044,19.3405352510096,4.41099926777412,0.339307635982625,23.0729192468185,19.001227615027,0,134241.63725435,436.688927509638,140.473361296807
"1772-064-103","A05","1772-064-103_A05",2362.76726222529,12682.8355230689,1034.81730219026,7.86933309650388,0,0,426.068177653567,96.3993304321725,9.274571149451,155378.014657195,1340.31605490096,508.134079945679
"1772-064-103","A06","1772-064-103_A06",2282.72999308458,6957.50380990851,457.422847525912,44.7192943587633,0.876848908995359,0,50.2726707824006,9.64533799894895,0,133487.385943878,376.752747898339,128.312223682988
"1772-064-103","A07","1772-064-103_A07",2104.09307797754,8237.24298865641,597.45852831461,26.2470458544009,0,0,184.27049718399,28.6823387687267,0,144126.317019937,973.575989527158,333.093953059458
"1772-064-103","A08","1772-064-103_A08",1934.44991867936,5982.04702027515,259.571899632199,22.0026581589722,0,0,98.7146284970103,22.4486579865189,0,134754.38789497,568.203780294538,202.929921533764
"1772-064-103","A10","1772-064-103_A10",2275.94209489669,3974.37140726522,287.58598319294,0,12.3728853234172,0,70.2244842680435,69.5556796559669,0,128232.24908959,1522.53369939239,480.536113777041
"1772-064-103","A11","1772-064-103_A11",1812.19855104226,11849.6727799996,539.882959554269,1.43053248424555,0,0,448.901093556252,70.3821982248809,2.00274547794376,170905.715892815,841.43920723323,308.42280360334
"1772-064-103","A12","1772-064-103_A12",1848.60667076591,2674.12138829724,251.599890012304,4.55247086873891,0,0,145.679067799645,18.8168795907875,1.21399223166371,148973.84271638,138.698612467579,52.8086620773714
"1772-064-103","B01","1772-064-103_B01",2483.26839296933,3537.75045792543,124.178167649375,6.78408041789935,0,0,67.8408041789935,33.9204020894968,0,132010.535971849,1038.55422397494,363.685702403039
"1772-064-103","B02","1772-064-103_B02",1763.63609510699,7288.55846812698,567.592384636657,35.9042289070294,75.3734167126292,0,111.277645619659,23.4268727620334,0,138659.330999813,397.747557111915,137.505557516283
"1772-064-103","B03","1772-064-103_B03",2211.0077936809,9159.0850691583,597.348326247393,85.7376560809241,0,0,93.6715884346812,58.3527927953752,0.511866603468203,146189.357883821,1430.66715669363,510.842870261267
"1772-064-103","B04","1772-064-103_B04",1958.98011920545,10940.9213824917,550.368645171386,0,0,0,72.6143636034302,34.0296095115706,0.267949681193469,146333.483742421,698.544818871375,260.447090120052
"1772-064-103","B05","1772-064-103_B05",2077.69692446435,4261.18063607568,285.985277588972,13.8827804654841,0,0,196.580171391255,19.7135482609874,0.555311218619363,137062.19263524,1037.59901199028,346.514200418483
"1772-064-103","B06","1772-064-103_B06",2487.56826986128,3693.92123994018,300.366000402118,0.611121058803902,0,0,44.6118372926848,18.944752822921,0,133285.197364602,933.792977852362,330.922053342313
"1772-064-103","B07","1772-064-103_B07",1334.24362423232,6203.83036591581,377.33134169466,0,0,0,105.904329902301,25.9100854630334,0,145653.1680991,552.413084240983,186.904791252755
"1772-064-103","B08","1772-064-103_B08",2496.35490525607,6644.05899489544,479.49759038551,76.1831934739251,0.570660625272847,0,89.1657226988824,44.0835333023274,0.142665156318212,139500.557820761,1624.6708001518,590.34841684476
"1772-064-103","B10","1772-064-103_B10",2230.56514802698,5101.99573892322,308.284361242376,0,0,0,44.1758552445575,13.8838402197181,0.315541823175411,128140.587766065,565.766488953512,188.062926612545
"1772-064-103","B11","1772-064-103_B11",1626.07358000694,13457.6338393648,1196.66523609415,34.7785270276473,0,0,91.0866184057429,92.506150121157,3.54882928853544,183288.042385324,1474.89345231533,603.064390431788
"1772-064-103","B12","1772-064-103_B12",1440.16291892869,3127.30965762566,123.093120078269,0,0,0,113.52216473741,17.280891587662,0,157142.059563245,372.203818811181,129.739616842755
"1772-064-103","C01","1772-064-103_C01",2889.6355347671,7277.0733965317,276.521408134527,109.132376518298,0,0,120.203777034647,101.224233292334,18.1887294197163,141920.065542691,1106.08563253811,389.344251491608
"1772-064-103","C02","1772-064-103_C02",1754.67675222819,6009.648587494,226.523319094007,26.3691225109432,0,0,20.3418945084419,26.8713915111516,0.251134500104221,142735.809017235,1360.64672156467,493.730427204898
"1772-064-103","C03","1772-064-103_C03",1992.57195385533,7057.21361852776,401.458259736609,0,0.949635150175303,0,101.13614349367,31.8127775308726,1.42445272526295,144551.563289384,437.069577868183,146.243813126997
"1772-064-103","C04","1772-064-103_C04",2158.312540763,9927.2170938742,676.993778266799,0,0,0,26.486834828098,135.83615292575,9.47694090179654,153990.569714807,605.795222260994,223.801604373195
"1772-064-103","C05","1772-064-103_C05",1995.16501635124,7499.33916488672,277.246915343224,5.31706412987005,0,0,123.052055576993,18.4831276895483,0.506387059987624,142136.771093806,561.330055996281,207.618694594926
"1772-064-103","C06","1772-064-103_C06",2593.23437273263,3317.65556134106,206.571006649538,1.42266533505191,0,0,65.1580723453776,15.0802525515503,3.12986373711421,129930.602384956,1076.38859250028,351.967403891843
"1772-064-103","C07","1772-064-103_C07",2096.74769208382,9310.6872697083,550.989540594702,0,0,0,182.137338298905,92.514203580396,0.481844810314563,168769.758648753,578.69561718779,225.744293632373
"1772-064-103","C08","1772-064-103_C08",2614.03428497603,10227.2207314021,553.24829826691,8.61296304769698,0,0,146.285794263228,63.3860249291449,1.48035302382292,162815.281549687,1779.51891218277,671.407385077503
"1772-064-103","C10","1772-064-103_C10",1411.89984720312,10636.6573012278,226.688667092434,0,64.5735746405132,0,58.3069408146406,33.7853301916609,14.4405040335325,154954.237225331,1290.6541057895,475.174321405295
"1772-064-103","C11","1772-064-103_C11",1395.28986953347,2591.25261484788,99.7809514641974,2.34778709327523,0,0,56.5816689479331,10.330263210411,0.70433612798257,165651.874825383,493.739625715782,158.475628796078
"1772-064-103","C12","1772-064-103_C12",1497.84106284949,3208.48750866181,163.58509030476,30.8833208834946,3.37786322163222,0,36.4326676047475,26.2990779398509,0.482551888804603,150183.417972935,973.065883774482,352.021602882958
"1772-064-103","D01","1772-064-103_D01",1607.86821689072,4046.34277037954,237.789695056566,0,0,0,40.3850686154371,18.0828665442256,0.301381109070426,138306.5033824,1159.41312659393,414.097643862765
"1772-064-103","D02","1772-064-103_D02",1745.67444669876,7804.12251802522,477.401712535423,0.587571338505136,2.05649968476798,0,103.412555576904,46.1243500726532,3.52542803103082,151702.987388956,1139.88839669996,374.870513966277
"1772-064-103","D03","1772-064-103_D03",1653.92034938945,3582.35165473638,59.4066515865167,2.9376915619706,0,0,43.4125530824545,15.9940985040622,0,147840.959907038,705.045974872945,249.703782767501
"1772-064-103","D04","1772-064-103_D04",3776.169224629,102669.533035811,4567.14197598055,16.3274191792751,0,0,58.0530459707558,52.6105729109974,19.9557345524473,252362.940386778,121.54856500127,52.6105729109974
"1772-064-103","D05","1772-064-103_D05",1912.31397404178,7655.70226048211,425.782363005089,87.0259182523648,0,0,56.7280059719119,48.3477323624249,9.66954647248498,154720.479196938,1785.64291525223,604.99129096181
"1772-064-103","D06","1772-064-103_D06",2348.38367879221,2898.15546276442,171.632246172366,18.0253043925316,0,0,33.6994821251677,15.6741777326361,0,134419.788962871,1588.57791320267,519.207137393572
"1772-064-103","D07","1772-064-103_D07",2032.71108262467,5583.08821004681,353.091987043756,32.3333829302629,0,0,241.49889551453,30.9027022696318,2.00295292488354,154056.551945153,1821.25648098339,665.552643325589
"1772-064-103","D08","1772-064-103_D08",2039.31272841813,21295.4732758881,874.299373913194,0,0,0,99.7812363812096,135.918224692242,0.179786011497675,188656.833090982,118.838553599963,56.0932355872746
"1772-064-103","D10","1772-064-103_D10",1929.74922816402,6102.69655218987,153.538977876371,0,0,0,73.2654873683929,36.9512892814503,0.318545597253882,142423.329260197,1560.23633534951,545.350062498646
"1772-064-103","D11","1772-064-103_D11",993.977948235568,6998.52061601851,235.968748686818,179.131527256545,0,0,63.0327479368897,26.6677010502226,14.2766480369878,187543.974769661,1143.7480672651,431.531889721783
"1772-064-103","D12","1772-064-103_D12",977.241151724731,5040.11292071424,289.511850851481,7.48737545305554,0,0,46.0334935261933,11.6470284825308,1.3865510098251,162530.122820688,699.376329355781,269.268206108035
"1772-064-103","E01","1772-064-103_E01",2079.54749357755,6133.12118852959,469.253672700183,18.2352463484527,0,0,12.3999675169478,11.4274210450304,2.18822956181432,137305.326588399,1787.54041538432,624.131698353041
"1772-064-103","E02","1772-064-103_E02",2169.82810297378,10786.8535673728,512.74615178781,2.24233010985923,7.47443369953076,0,161.696915699849,29.6485870081387,0,150022.348556762,1276.88242366984,477.118017820047
"1772-064-103","E03","1772-064-103_E03",2957.40785129485,20011.5323820236,1206.59781879298,86.8839827841204,0,0,323.510135254056,126.275113242516,1.95558803694162,170878.723928519,530.523097450304,214.555944624452
"1772-064-103","E04","1772-064-103_E04",3574.18369892132,6223.5705146049,407.709264230905,55.8466202956456,0,0,43.693469764987,26.3318261497604,0.578721453840887,137186.499354436,497.411089576243,168.118582340778
"1772-064-103","E05","1772-064-103_E05",2628.4707084525,10988.9807056251,299.554168598015,60.3517598187353,0,0,60.3517598187353,78.2643825959855,1.92905168370387,153949.071933235,1632.25330322543,584.778238974229
"1772-064-103","E06","1772-064-103_E06",2495.50511673178,5885.39061549484,266.583753531694,3.78516485744799,0,0,59.2107931272221,16.7628729401268,0,141655.739256215,465.034539629324,176.821272626499
"1772-064-103","E07","1772-064-103_E07",2928.8677788493,2720.67151556665,363.817712605037,47.4675463184111,7.51068770860935,0,50.1713938935105,14.42052040053,3.90555760847686,136217.437413439,979.994532219348,365.019422638414
"1772-064-103","E08","1772-064-103_E08",3379.73750004415,10088.16245857,505.363304523772,11.3979652545069,0,0,266.969242510493,95.518159527206,2.08695138462803,165087.486607391,370.193068688634,138.862534438711
"1772-064-103","E10","1772-064-103_E10",2117.47700741668,5347.67606347583,81.2507436508741,35.8054124563174,0.55085249932796,0,8.2627874899194,17.3518537288307,0.82627874899194,136297.433908717,2025.76006627857,705.917477888781
"1772-064-103","E11","1772-064-103_E11",2050.14435463221,3526.17249904855,274.200717090365,3.51886408901752,0,0,70.3772817803503,24.3613667701213,1.89477297100943,141734.702550419,745.457823165711,288.005491593434
"1772-064-103","E12","1772-064-103_E12",1408.60588569251,5546.17845197707,368.793067302439,38.7666294813076,0,0,34.68593164117,17.5980094355936,0,148190.542064598,643.985127896722,226.988817357656
"1772-064-103","F01","1772-064-103_F01",1869.68984287402,8899.94661704267,527.612281081637,0.85755754747117,0,0,120.915614193435,23.797221942325,0.85755754747117,145394.165607226,2302.75640434696,810.606271747124
"1772-064-103","F02","1772-064-103_F02",2722.34164647587,7019.05297578926,567.86612136338,42.981345526752,2.27715737890077,0,55.5057111107063,34.1573606835116,5.97753811961452,143569.933780263,728.690361248247,252.479824385623
"1772-064-103","F03","1772-064-103_F03",2060.31489343646,6726.19735176459,845.106280660149,0.471467939001478,0,0,56.5761526801774,18.1515156515569,6.12908320701921,143011.077139227,1287.34320744354,441.293990905383
"1772-064-103","F04","1772-064-103_F04",2878.37099156686,5193.50147657252,451.222684554375,56.1521563001,0,22.6327568760607,65.6063458812393,28.6490593367857,6.016302460725,136515.632645718,1317.57023889878,434.60623013904
"1772-064-103","F05","1772-064-103_F05",2594.89687186732,3635.39135045646,137.21115923989,3.94446864344652,0,0,71.5639311025297,18.0318566557555,0,140009.759742415,768.607889951579,263.715903590424
"1772-064-103","F06","1772-064-103_F06",2814.48954145819,9182.62210698207,298.914521646104,273.316132638053,41.064082367083,0,67.729070917137,23.1985400385469,0,152767.985801427,782.617413944083,287.448576569581
"1772-064-103","F07","1772-064-103_F07",2767.43561572249,13387.6294832529,539.458314431402,0.482089646498125,7.47238952072094,0,91.5970328346437,125.102263266263,4.57985164173219,161488.943515002,2526.87288211992,1011.66512317632
"1772-064-103","F08","1772-064-103_F08",1873.85607623253,469860.937605919,18564.2485691874,1363.02451023116,58.1040643793033,0,0,0,0,228022.137648528,21.7890241422387,19.3680214597678
"1772-064-103","F10","1772-064-103_F10",2705.58190534313,4276.49309747286,185.823807211618,2.54553160563861,0,0,85.2753087888933,20.046061394404,0,117723.83654887,674.565875494231,225.915930000426
"1772-064-103","F11","1772-064-103_F11",2236.44501856473,15625.3704112062,766.429707862133,25.4954732116379,0,0,232.142992927019,50.09636841585,6.70933505569419,179445.86259908,1004.38745783742,389.141433230263
"1772-064-103","F12","1772-064-103_F12",1995.8061460185,9986.5301228836,711.474651568534,172.96986598827,0,31.4490665433218,56.3664038814922,177.566268021525,1.20957948243545,154792.063610333,1320.13504713005,495.201840109075
"1772-064-103","G01","1772-064-103_G01",2621.63432102633,5756.14757016133,357.107260326636,6.83458871438539,0,0,143.526363002093,125.870342156598,1.13909811906423,139215.730945024,1451.21100368783,512.594153578904
"1772-064-103","G02","1772-064-103_G02",2573.1311736821,5481.4291771669,281.798183237436,39.0001647976888,2.93234321787134,0,77.4138609518034,45.7445541987929,1.17293728714854,137051.564082549,1534.20197159029,556.558742751981
"1772-064-103","G03","1772-064-103_G03",2264.04154527455,10014.9619712823,485.56847413024,0.224384692296784,0,0,60.5838669201316,33.4333191522208,0.224384692296784,142366.028875617,1485.20227831241,521.470024897725
"1772-064-103","G04","1772-064-103_G04",2424.22412580102,10083.70138663,595.303539293167,23.0715725754768,0,0,133.01758509565,59.8151881586436,1.1393369173075,143976.012400543,1962.22300583284,632.33198910566
"1772-064-103","G05","1772-064-103_G05",2385.96301166676,5670.29973066076,294.463736012973,11.5249994525625,0,0,68.573746742747,21.8974989598688,0,133046.610555286,1484.70805447637,538.505599420984
"1772-064-103","G06","1772-064-103_G06",2235.89570777709,4787.97343446998,344.003956435526,0.260018107661018,0,0,127.408872753899,52.7836758551866,0.260018107661018,124575.715452824,1479.24301448353,484.413734572476
"1772-064-103","G07","1772-064-103_G07",2253.54341149146,4391.20622234256,342.349178334116,67.4113109494354,0,0,71.5896979917558,8.91389235695013,0.557118272309383,126234.086612949,771.887366284651,265.745415891576
"1772-064-103","G08","1772-064-103_G08",2862.83997191947,20223.2761363763,1177.14135725049,121.026103256624,0,0,397.281338951091,105.240089788368,6.80965286865913,169025.643914585,822.575113566438,308.910616496446
"1772-064-103","G10","1772-064-103_G10",1839.10614785249,6574.80447857267,420.20083504731,0,4.65596493127214,0,127.457039993575,21.2428399989291,0,135755.715487951,863.390496942777,316.023619710096
"1772-064-103","G11","1772-064-103_G11",1790.67584675088,3801.75452045939,143.740974102797,10.3597098452467,0,0,78.7337948238746,10.877695337509,0,140193.291466293,918.129285034985,312.604244580318
"1772-064-103","G12","1772-064-103_G12",1368.48705259194,6150.14181282496,383.265818323952,9.16796881638392,0,0,47.181498055049,21.9136815611128,0,140729.439376471,1033.0735593096,371.190932565788
