"cell_id","Run","Well","Row","Column","Concentration","Error","fluo_QC","ch2_corrected","ch3_corrected","low.complexity","SPIKE_1","SPIKE_4","SPIKE_7","SPIKE_3","SPIKE_6","rRNA_18S","rRNA_28S","rRNA_5.8S","Nextera","HPV","HPV_as","Control","Reads","HiSeq_QC","Discard"
"1772-062-248_H12","1772-062-248","H12","H","12",3.622,NA,NA,NA,NA,3429.45254042445,7011.95237406869,573.181616886142,43.1377678040811,0,0,2164.68990140267,82.374780008857,0.229456211723836,110722.947686278,953.620015924261,314.813922485103,NA,4358130,TRUE,TRUE
"1772-062-249_A01","1772-062-249","A01","A","1",2.106,NA,NA,NA,NA,1560.70721945667,11357.9604780017,1132.53718013085,159.394121648045,0,0,3306.29871361845,112.931057847805,0,58187.5662259989,1986.61863762553,611.763673369824,NA,3099236,TRUE,TRUE
"1772-062-249_A02","1772-062-249","A02","A","2",0.109,NA,NA,NA,NA,1983.00506382945,10305.2473243607,1025.76016506666,112.223281014971,0,0,3525.77985336158,169.319336268202,0.393765898298144,57686.7041006781,2401.97197961868,777.687649138834,NA,2539580,TRUE,TRUE
"1772-062-249_A03","1772-062-249","A03","A","3",1.919,NA,NA,NA,NA,2759.80334116589,14481.2197488444,1255.53967147771,103.303897020318,0,0,3709.40454839112,180.781819785557,0.397322680847378,53386.6593347388,2486.84265942374,828.020466885936,NA,2516846,TRUE,TRUE
"1772-062-249_A04","1772-062-249","A04","A","4",2.799,NA,NA,NA,NA,4069.91752986028,7070.92708607043,493.829721519221,67.995224199846,0,0,2560.76929105183,102.569067013327,0.576230713558017,49340.9073098323,2213.8784014899,694.934240550969,NA,1735416,TRUE,TRUE
"1772-062-249_A05","1772-062-249","A05","A","5",2.232,NA,NA,NA,NA,1409.37569374214,8685.3432327767,838.965491724427,73.0741718260526,0,0,2566.8459090797,114.390370242471,0.924989516785476,73113.3297155966,1198.47808391505,376.779063170617,NA,3243280,TRUE,TRUE
"1772-062-249_A06","1772-062-249","A06","A","6",2.774,NA,NA,NA,NA,2511.51235541671,6662.59790458753,591.780755789797,43.1012932112015,0,0,2808.911278574,90.9437286756352,0.431012932112015,65963.9431821512,5139.82921543578,1559.83580131338,NA,2320116,TRUE,TRUE
"1772-062-249_A07","1772-062-249","A07","A","7",2.42,NA,NA,NA,NA,4409.08605884522,9911.90251993238,767.530106836447,59.9047888262593,0,0,1609.94119970572,114.661509862762,0,60535.6611335858,3330.79985997256,1111.04663026203,NA,2136724,TRUE,TRUE
"1772-062-249_A08","1772-062-249","A08","A","8",2.375,NA,NA,NA,NA,2085.11648421429,10994.3186285632,909.828166033531,200.311962480633,0,0,2943.64981125746,96.973454733615,0.748829766282742,56918.9249500343,2517.19125935944,824.087157794157,NA,2670834,TRUE,TRUE
"1772-062-249_A09","1772-062-249","A09","A","9",2.504,NA,NA,NA,NA,3475.67761909027,7812.75883521546,591.448053804594,80.3731276435703,0,0,1299.46781945864,43.5610081121641,0.613535325523438,67192.5482453503,3654.21639881759,1170.0118657732,NA,1629898,TRUE,TRUE
"1772-062-249_A10","1772-062-249","A10","A","10",2.911,NA,NA,NA,NA,3286.00428057633,7673.59502217515,558.791730103043,10.4807925685664,0,0,2273.78036671742,131.285717437832,1.10324132300699,52652.1921405088,6234.41671631253,1917.98504004766,NA,1812840,TRUE,TRUE
"1772-062-249_A11","1772-062-249","A11","A","11",2.1,NA,NA,NA,NA,650.586560972382,8026.93452959271,587.864605188655,54.8509652540042,0,0,2215.43786566285,83.3833059242486,0,104345.229515624,870.236390442453,252.855570767338,NA,4065562,TRUE,TRUE
"1772-062-249_A12","1772-062-249","A12","A","12",1.979,NA,NA,NA,NA,776.699126709756,8614.80196056851,771.67357428847,113.577484721064,0,0,2161.74137401619,93.9778302780487,0.251277621064301,99244.8604931776,992.546603203991,297.261425719069,NA,3979662,TRUE,TRUE
"1772-062-249_B01","1772-062-249","B01","B","1",2.718,NA,NA,NA,NA,2039.92605491531,7697.99440048343,750.446066214462,56.7639371109212,0,0,2838.19685554606,91.1798674852593,0.893920269463326,68409.0364612199,3668.64878587749,1194.72444013774,NA,2237336,TRUE,TRUE
"1772-062-249_B02","1772-062-249","B02","B","2",2.42,NA,NA,NA,NA,2274.37132943441,9325.72411588118,858.253331862042,30.6519047093586,0,0,2709.15680854254,93.370417422354,0,67276.6867271594,2695.48134336452,834.674943624074,NA,2120586,TRUE,TRUE
"1772-062-249_B03","1772-062-249","B03","B","3",2.394,NA,NA,NA,NA,4421.8409155404,7413.96229439658,574.595616826499,46.0326365977874,0,0,2344.95666433435,122.93421773762,0,53916.673345912,4251.79094034387,1300.28659377985,NA,1846516,TRUE,TRUE
"1772-062-249_B04","1772-062-249","B04","B","4",2.682,NA,NA,NA,NA,3198.89968499046,8925.27027226881,650.230957698015,100.566425603029,0,0,3245.23911639578,119.79235990949,1.9718906980986,52759.4145456517,5339.88001045102,1715.05193467126,NA,2028510,TRUE,TRUE
"1772-062-249_B05","1772-062-249","B05","B","5",3.017,NA,NA,NA,NA,2801.31141038592,4450.90371215079,392.514135673544,22.7245025916262,0,0,2134.0373797409,61.9759161589806,0,85254.0702682937,907.430705761075,273.726963035498,NA,1936236,TRUE,TRUE
"1772-062-249_B06","1772-062-249","B06","B","6",2.572,NA,NA,NA,NA,1675.86959832464,6721.47085831127,547.163712796562,60.403275399738,0,0,1993.30808819135,99.9224396240346,0.321294018083713,81558.88002046,1498.19400632435,444.670921027858,NA,3112414,TRUE,TRUE
"1772-062-249_B07","1772-062-249","B07","B","7",2.03,NA,NA,NA,NA,1980.59708284487,8963.61032077438,908.315401778781,173.356418629748,0,0,3016.04052495213,136.879338876405,0.361159205478641,83143.5441708543,3074.18715703419,994.993611093655,NA,2768862,TRUE,TRUE
"1772-062-249_B08","1772-062-249","B08","B","8",2.662,NA,NA,NA,NA,1770.13538825127,7985.25122880237,738.931350488378,106.06670102704,0,0,2300.8617330199,118.244729663478,0.392839633433481,76974.1762938566,3514.73620032936,1140.02061622396,NA,2545568,TRUE,TRUE
"1772-062-249_B09","1772-062-249","B09","B","9",2.777,NA,NA,NA,NA,1798.91718547405,6186.59249948037,407.292666752447,42.5603515682995,0,0,1393.10918214841,81.6564884740629,1.48466342680114,88000.4552967842,2424.45537596627,787.861391822474,NA,2020660,TRUE,TRUE
"1772-062-249_B10","1772-062-249","B10","B","10",0.232,NA,NA,NA,NA,6331.84592058619,599043.343603136,45739.2908980052,4189.75573697075,0,0,10.791386315443,5.39569315772151,0,151114.480421727,5.39569315772151,2.69784657886075,NA,370666,TRUE,TRUE
"1772-062-249_B11","1772-062-249","B11","B","11",0.235,NA,NA,NA,NA,4355.84643667124,537793.838009261,29053.7168415533,1039.21209402816,0,0,15.7934968697289,9.47609812183735,0,180333.305957939,268.489446785392,148.458870575452,NA,316586,TRUE,TRUE
"1772-062-249_B12","1772-062-249","B12","B","12",2.254,NA,NA,NA,NA,809.214982902024,7432.78947258155,541.222534411278,158.293042322438,0,0,2036.56802061534,57.3230318704418,0.290979857210364,108908.813896267,2747.43181178026,838.31296862306,NA,3436664,TRUE,TRUE
"1772-062-249_C01","1772-062-249","C01","C","1",1.268,NA,NA,NA,NA,2704.19275503187,22031.2385590464,1521.15329118995,282.479386542352,0,0,3340.9379033497,183.773120596803,3.94825063782194,71899.0798422423,3803.96002360336,1237.95604089526,NA,2786044,TRUE,TRUE
"1772-062-249_C02","1772-062-249","C02","C","2",2.492,NA,NA,NA,NA,3706.97215220593,7857.94260563574,646.417402527205,47.9849095732652,0,0,1778.75095831931,89.9027616142785,0,62997.0161107955,4431.70975196766,1437.34108445896,NA,1813070,TRUE,TRUE
"1772-062-249_C03","1772-062-249","C03","C","3",2.567,NA,NA,NA,NA,2991.63159362481,11890.5736208907,1118.50821234425,139.435652146969,0,0,2891.49487866831,122.80917872023,1.13362318818674,54327.3797962652,522.978164150149,180.623961317754,NA,2646382,TRUE,TRUE
"1772-062-249_C04","1772-062-249","C04","C","4",1.944,NA,NA,NA,NA,2807.41455677016,11584.8352912452,1030.30024956617,147.888027870134,0,0,3358.41011767135,126.585597262802,0,58825.0234736399,1031.1195738203,318.717134855856,NA,2441036,TRUE,TRUE
"1772-062-249_C05","1772-062-249","C05","C","5",2.986,NA,NA,NA,NA,1827.58734472632,5029.80234759106,463.458752171057,44.6210287284432,0,0,1159.77178031155,43.1211622165627,0,88411.5063759325,2212.30310502365,718.061092562762,NA,2666904,TRUE,TRUE
"1772-062-249_C06","1772-062-249","C06","C","6",2.661,NA,NA,NA,NA,2152.21618017189,4493.33451718058,423.104591092516,27.1801664513393,0,0,970.331942312815,43.488266322143,0.453002774188989,92397.6168430056,2200.68747701011,671.350111348082,NA,2207492,TRUE,TRUE
"1772-062-249_C07","1772-062-249","C07","C","7",2.376,"0",FALSE,19.9509324335869,83.0237528813519,1848.23907302986,9781.74632179494,669.45923641114,132.562895944439,0,0,2605.74133556952,115.951004222078,0,81033.1400595104,1176.12193394314,402.340017515579,NA,3009892,TRUE,FALSE
"1772-062-249_C08","1772-062-249","C08","C","8",2.077,"2",TRUE,NA,NA,2192.27942406066,11334.5944548178,872.425244291304,98.2956913857898,0,0,3573.7213606734,197.4071146503,8.15731878720247,80091.8187802687,4887.45755135236,1594.34795695872,NA,2451786,TRUE,TRUE
"1772-062-249_C09","1772-062-249","C09","C","9",0.483,NA,NA,NA,NA,1916.66288712665,23126.4238690163,1180.08868545272,106.408588045257,0,0,595.713652745167,75.4454333271698,0.436100770677282,157888.103519857,1861.27808925064,712.152558516001,"PC",2293048,TRUE,TRUE
"1772-062-249_C10","1772-062-249","C10","C","10",2.651,NA,NA,NA,NA,1553.34250854377,8940.80442884315,767.006355637342,103.607713362302,0,0,2074.86043886372,89.6902593285602,0,76603.213385498,1264.941933289,385.822753490961,NA,2586680,TRUE,TRUE
"1772-062-249_C11","1772-062-249","C11","C","11",3.033,"0",FALSE,17.7557689571588,106.547976508166,707.76461064514,5515.39205324818,503.136875716759,7.02705133682625,0,0,1209.21499404106,55.0920824807178,0,120723.898720514,5216.60183040633,1631.96240246453,NA,3557680,TRUE,FALSE
"1772-062-249_C12","1772-062-249","C12","C","12",2.155,"3",TRUE,NA,NA,821.866941019762,3886.19570142298,192.194790697886,70.405181821382,0,0,909.021742709941,39.4609688434359,0.283891862182992,122848.525522446,2528.62481646391,771.33418955119,NA,3522468,TRUE,TRUE
"1772-062-249_D01","1772-062-249","D01","D","1",2.429,"4",TRUE,NA,NA,2527.4642930409,7686.19396430471,569.984657094036,13.5125673017983,0,0,1902.81515913505,90.2885178801976,0,68474.9348018628,2375.14080709336,762.231637342348,NA,1628114,TRUE,TRUE
"1772-062-249_D02","1772-062-249","D02","D","2",2.962,"0",FALSE,60.2257535215299,108.71268949313,2854.70367832371,6676.7847417683,414.590307908944,26.1674356076651,0,0,1387.69181956899,67.0540537446418,0.817732362739534,78665.8532955432,2434.38924387559,806.284109661181,NA,1222894,TRUE,FALSE
"1772-062-249_D03","1772-062-249","D03","D","3",2.791,"0",FALSE,52.9012964767073,14.1111601777937,1902.60290174152,8999.91811188818,800.223067362819,106.765512873537,0,0,2530.75727845379,108.320350439656,0.518279188706489,64063.9722368204,1103.41639275612,359.167477773597,NA,1929462,TRUE,FALSE
"1772-062-249_D04","1772-062-249","D04","D","4",2.459,"0",FALSE,18.593422090126,92.1382541977642,2645.11269294292,9314.76608916781,728.305491365373,59.1929562703331,0,0,1209.97366493769,66.1568334786076,1.74096930206862,62034.7984944097,4864.26822997972,1479.82390675833,NA,1723178,TRUE,FALSE
"1772-062-249_D05","1772-062-249","D05","D","5",2.631,"0",FALSE,63.2653875912603,72.2925288600852,1208.72068384633,6385.23376056105,464.047880305743,68.3260682658762,0,0,1349.43984825106,65.885851542095,0.406702787296882,94685.6960189491,2604.52464984924,839.841255768062,NA,2458798,TRUE,FALSE
"1772-062-249_D06","1772-062-249","D06","D","6",0.225,"1",TRUE,NA,NA,3131.78839718586,647229.812480072,42331.2901716673,5193.82224195524,0,0,19.3688150158973,4.46972654213015,0,127387.206450709,19.3688150158973,11.9192707790137,NA,671182,TRUE,TRUE
"1772-062-249_D07","1772-062-249","D07","D","7",2.26,"0",FALSE,20.4565599759102,26.3396208172186,1378.88640797085,9987.20893515187,752.95773338484,83.7510198389736,0,0,1758.37069403548,78.1409036775113,2.40433549776958,78467.492582625,1638.55464172997,513.726351356766,NA,2495492,TRUE,FALSE
"1772-062-249_D08","1772-062-249","D08","D","8",1.752,"0",FALSE,16.9181158241917,21.6620252019144,911.622471859975,13929.8702602604,1174.4765230196,119.92280318158,0,0,2282.01938844948,110.510257583026,0.348612799946453,84424.6076014324,1246.63937260852,372.667083142758,NA,2868512,TRUE,FALSE
"1772-062-249_D09","1772-062-249","D09","D","9",2.729,"0",FALSE,16.2531159983593,54.12861899534,988.022395174291,6606.7497529944,534.745454230296,35.100795618034,0,0,1633.70369728381,66.7348459898424,2.60005893466919,92575.0983688964,4035.72480976235,1294.39600630948,NA,2307640,TRUE,FALSE
"1772-062-249_D10","1772-062-249","D10","D","10",0.24,"1",TRUE,NA,NA,4678.93144014381,607877.101963729,36353.4484720231,2818.73620497417,0,0,28.4433522197192,5.68867044394384,0,157200.719047944,19.9103465538034,5.68867044394384,NA,351576,TRUE,TRUE
"1772-062-249_D11","1772-062-249","D11","D","11",2.119,"0",FALSE,36.2956569643505,12.5743741902222,571.261811481695,8154.70672683831,665.677369639771,84.8786330916041,0,0,1713.46753694287,77.8848880428577,1.27159000886298,121611.689472633,3255.58832019145,1069.72509495598,NA,3145668,TRUE,FALSE
"1772-062-249_D12","1772-062-249","D12","D","12",2.425,"0",FALSE,48.6071111790183,12.3647617607614,514.845534737426,6781.74842123704,478.298753116628,55.4002800759709,0,0,1548.5973577257,68.4527020833986,0,114633.331360967,2816.42261538051,874.512274497656,NA,3447636,TRUE,FALSE
"1772-062-249_E01","1772-062-249","E01","E","1",2.478,"0",FALSE,50.0192615040214,17.3756164103705,5390.33166740205,7323.56537347599,510.960401170039,34.2644033725791,0,0,1751.69248118764,101.590950350278,0.601129883729458,52225.5631685316,2809.07994666776,911.914033617588,NA,1663534,TRUE,FALSE
"1772-062-249_E02","1772-062-249","E02","E","2",1.779,"0",FALSE,13.4204633878951,23.2554410273729,2488.09654767401,14015.6275850002,1237.76848272451,88.350164617145,0,0,2289.74176632767,98.7443016309267,0,56475.2441972565,2395.8485816767,754.8742006259,NA,2308994,TRUE,FALSE
"1772-062-249_E03","1772-062-249","E03","E","3",2.051,"0",FALSE,14.0370823419479,21.1765096427933,3037.3929918594,13083.7666865491,858.165382708997,99.5522250132316,0,0,2666.06739307587,115.514185141935,0.420051582334311,51528.9877596969,1460.09930019406,412.490653852293,NA,2380660,TRUE,FALSE
"1772-062-249_E04","1772-062-249","E04","E","4",2.291,"0",FALSE,53.2539439611832,53.1779618243207,3453.13357337585,10401.6820272734,1037.81390267035,54.2930421304398,0,0,2278.38589188093,99.9376350719599,2.40234699692211,52194.3517939286,2619.51916544387,789.891692587991,NA,2081298,TRUE,FALSE
"1772-062-249_E05","1772-062-249","E05","E","5",2.488,"3",TRUE,NA,NA,2011.44300787636,8315.871600535,701.813048001189,57.5865656115322,0,0,1675.58329618071,96.2252935057215,7.80205082478823,75227.3740526081,3943.37940258582,1236.43929261406,NA,2691600,TRUE,TRUE
"1772-062-249_E06","1772-062-249","E06","E","6",1.642,"2",TRUE,NA,NA,1776.23327465284,11637.4389057306,956.487381818795,128.304996091092,0,0,1880.28335367466,158.18424175614,0.703041074471735,73049.4828429856,3934.21785274383,1260.90416706506,NA,2844784,TRUE,TRUE
"1772-062-249_E07","1772-062-249","E07","E","7",2.701,NA,NA,NA,NA,3703.30525165925,5905.78176685196,397.817148342645,47.2888140674764,0,0,1465.95323609177,63.8398989910932,0.591110175843455,60829.9659756983,4079.25132349568,1210.5936401274,NA,1691732,TRUE,TRUE
"1772-062-249_E08","1772-062-249","E08","E","8",1.405,"0",FALSE,10.8866338090103,14.6424518789951,2091.55139203074,17206.6560745715,1513.45993361321,163.455172418964,0,0,2301.49381532115,151.833359701102,1.49958873778866,62659.5656141303,3289.72279352388,1066.58248975219,NA,2667398,TRUE,FALSE
"1772-062-249_E09","1772-062-249","E09","E","9",2.182,"0",FALSE,86.0688846626362,78.1720709814846,1469.60456584442,10465.3038233462,687.725813542795,33.5675694705412,0,0,2558.09441001722,126.083065816179,1.22808180989785,81284.2788335188,2435.28622902743,784.334915921426,NA,2442834,TRUE,FALSE
"1772-062-249_E10","1772-062-249","E10","E","10",2.089,"0",FALSE,43.4469110411342,12.9068352057935,1872.96549479167,12126.8717447917,804.443359375,73.2421875,0,0,2426.7578125,87.890625,0,62396.240234375,2305.50130208333,750.325520833333,NA,2457600,TRUE,FALSE
"1772-062-249_E11","1772-062-249","E11","E","11",2.099,"0",FALSE,77.2292917442467,25.4018821944589,797.186833638768,6259.21686110271,502.470971606056,73.2595406570878,0,0,1674.06438898467,71.3022246853335,0,103189.698030884,3539.10689349908,1091.34346253669,NA,3576326,TRUE,FALSE
"1772-062-249_E12","1772-062-249","E12","E","12",1.461,NA,NA,NA,NA,819.218075851792,11336.4177544062,826.288708054084,63.3918749171029,0,0,1742.30130060622,85.0914013310343,1.95051922821855,108754.612977975,2437.66140546613,751.437532671197,NA,4101472,TRUE,TRUE
"1772-062-249_F01","1772-062-249","F01","F","1",2.008,"0",FALSE,13.2829099289141,27.3596658871436,2484.52650357297,13779.1808577174,1069.27007053582,140.89942364308,0,0,3069.25911169176,125.243932127182,0.391387287897444,62113.5539766123,5795.27157189745,1844.21690057276,NA,2555014,TRUE,FALSE
"1772-062-249_F02","1772-062-249","F02","F","2",2.862,"3",TRUE,NA,NA,3486.71815401797,9355.99040602899,832.657314523522,70.8995337119039,0,0,2250.09837997314,101.677625865909,3.29765273078623,62504.2594681106,2052.78882491443,677.66763617657,NA,1819476,TRUE,TRUE
"1772-062-249_F03","1772-062-249","F03","F","3",0.239,"1",TRUE,NA,NA,5463.71489951701,652581.780506757,34571.0237228224,7125.9884509317,0,0,6.09449514725824,3.04724757362912,0,122279.950634589,19.8071092285893,3.04724757362912,NA,656330,TRUE,TRUE
"1772-062-249_F04","1772-062-249","F04","F","4",2.042,"3",TRUE,NA,NA,2922.51297611163,14416.9605865048,1179.40148166402,20.4075346157993,0,0,2986.43091471961,147.85836400881,1.54019129175844,59528.0083786406,3677.20670907327,1095.46105626319,NA,2597080,TRUE,TRUE
"1772-062-249_F05","1772-062-249","F05","F","5",2.467,"0",FALSE,77.5600938093303,87.740707889148,1773.80116008338,7985.63042726337,595.552598989883,77.1398213176311,0,0,1963.33287160035,70.5041377634263,0.414730222137802,80807.6954022178,2130.88388134402,676.010262084617,NA,2411206,TRUE,FALSE
"1772-062-249_F06","1772-062-249","F06","F","6",0.226,"1",TRUE,NA,NA,3939.19315055662,648169.862310369,37171.6905400389,1450.09488061001,0,0,12.1419427802274,1.7345632543182,0,131653.351002751,6.93825301727278,5.20368976295459,NA,576514,TRUE,TRUE
"1772-062-249_F07","1772-062-249","F07","F","7",1.583,"0",FALSE,13.2895504407269,15.6814077147074,2170.15494159725,17361.9244483348,1665.71463404277,130.133955784591,0,0,3014.31336530519,123.627257995362,1.02737333514151,69829.1957584549,2324.60339964686,752.037281323586,NA,2920068,TRUE,FALSE
"1772-062-249_F08","1772-062-249","F08","F","8",2.188,"0",FALSE,57.9694337757239,71.6855009531127,2375.25141269993,12134.8529834307,960.261177714945,42.4746921625865,0,0,3110.23015453292,143.247981411076,0.832837101227185,68091.9285592334,2585.12636220918,807.85198819037,NA,2401430,TRUE,FALSE
"1772-062-249_F09","1772-062-249","F09","F","9",2.22,"0",FALSE,20.3246983841974,59.9627475576142,1601.58194431257,10651.4370718205,1007.41770177846,131.63687213528,0,0,3357.81923020484,151.418369314078,1.79831792534535,76847.5199037828,2086.0487934006,685.518793141647,NA,2780376,TRUE,FALSE
"1772-062-249_F10","1772-062-249","F10","F","10",2.689,"0",FALSE,48.6305169855101,105.46410623038,2529.04363953892,8399.29946770965,704.371632576917,102.382459522012,0,0,2005.31798121479,69.8957175582965,0.492223363086595,58798.5418375092,2387.28331096998,793.956284658678,NA,2031598,TRUE,FALSE
"1772-062-249_F11","1772-062-249","F11","F","11",2.442,"0",FALSE,16.3707479219017,65.8619688879677,799.589885988084,5488.69620495547,442.561137724254,48.5603243388208,0,0,1215.66357407298,53.2508102124569,0.2759109337433,118886.158596916,1841.70548273653,590.173487276919,NA,3624358,TRUE,FALSE
"1772-062-249_F12","1772-062-249","F12","F","12",1.969,"0",FALSE,93.3231242879835,75.1989966440931,847.791951910722,8418.29826452,651.097532571593,138.187580725507,0,0,1814.82641299587,84.1384060062563,0.557207986796399,119760.991206144,1612.28130979538,512.909951846086,NA,3589324,TRUE,FALSE
"1772-062-249_G01","1772-062-249","G01","G","1",2.588,"0",FALSE,13.448922724236,25.9345621221804,2274.99329938354,11357.8129187885,820.691503618333,108.818011257036,0,0,2894.13025998392,137.228625033503,2.14419726614849,64305.5481104262,3337.97909407665,1073.70678102385,NA,1865500,TRUE,FALSE
"1772-062-249_G02","1772-062-249","G02","G","2",2.547,"0",FALSE,13.9128099065926,17.8417113454005,2176.90626671102,11559.4985957481,690.967733785838,59.7912359522175,0,0,2638.39355265208,106.529455605007,0,63793.8802406808,2837.97838252075,902.763449870101,NA,2374930,TRUE,FALSE
"1772-062-249_G03","1772-062-249","G03","G","3",2.433,"0",FALSE,57.5590519685683,101.143762972276,3250.16908394078,13234.6611831094,894.095383837625,56.7882932427909,0,0,3426.0846990989,133.217650313915,0,55672.1684417634,1371.03165114738,407.338584613703,NA,2342032,TRUE,FALSE
"1772-062-249_G04","1772-062-249","G04","G","4",2.874,"4",TRUE,NA,NA,4113.00180994288,8877.09851923859,824.720205846933,52.9960964589523,0,0,2193.02894394426,107.506367102446,0,55467.228728124,4342.14683653682,1338.52997913468,NA,1981278,TRUE,TRUE
"1772-062-249_G05","1772-062-249","G05","G","5",2.27,"0",FALSE,87.0347642771962,68.8910532816134,2618.50522104638,9903.30567825711,790.620155905027,134.098118316047,0,0,3317.33202215173,119.730462782185,0.399101542607282,76197.2647176676,1535.74273595282,510.849974537322,NA,2505628,TRUE,FALSE
"1772-062-249_G06","1772-062-249","G06","G","6",1.359,"0",FALSE,13.3170611325231,46.5475821920527,2099.80365024207,18325.057196788,1632.22206501972,202.216095158891,0,0,3787.58337963139,161.496813198569,1.72539330340351,75798.5982904803,1163.60524381533,380.276684070134,NA,2897890,TRUE,FALSE
"1772-062-249_G07","1772-062-249","G07","G","7",2.384,"0",FALSE,51.95570189444,44.9687041198025,3267.13622293777,11034.9283650791,803.656771809536,172.657158063178,0,0,2772.3043678701,103.238300697571,0.444992675420563,70763.6252307287,1578.38901971674,467.242309191591,NA,2247228,TRUE,FALSE
"1772-062-249_G08","1772-062-249","G08","G","8",2.691,"0",FALSE,19.5079154312135,89.4876161301611,3084.81952185563,7657.59831368158,685.810573913487,36.1232525376585,0,0,2254.51593779151,122.712813767634,4.24979441619512,65278.9671299651,4365.07008973441,1354.62197016219,NA,1882444,TRUE,FALSE
"1772-062-249_G09","1772-062-249","G09","G","9",2.291,"0",FALSE,16.4257693054941,26.9740278144702,1974.10870656193,10785.0517382057,812.516856310832,91.749539972074,0,0,2687.6214081122,147.2260060017,9.38832502039827,73543.4440472899,4576.80844744416,1447.93576337324,NA,2343336,TRUE,FALSE
"1772-062-249_G10","1772-062-249","G10","G","10",0.252,"2",TRUE,NA,NA,2787.54901637724,469010.528223548,23781.1810063598,2311.80182555113,0,0,1242.91527992882,181.237025076614,1.02975582429894,127340.634988632,4.11902329719577,3.08926747289683,NA,971104,TRUE,TRUE
"1772-062-249_G11","1772-062-249","G11","G","11",1.43,"3",TRUE,NA,NA,939.420928467723,15075.4931331247,1334.70189729836,138.54949988911,0,0,2717.17948421366,143.578519848787,3.52031397177412,112262.561108879,5469.56210814505,1733.0002781048,NA,3976918,TRUE,TRUE
"1772-062-249_G12","1772-062-249","G12","G","12",2.067,"0",FALSE,13.0817972854384,44.8021877363437,966.267938986916,10257.9952744814,926.946442965905,61.0061445620106,0,0,2201.13639123501,91.6537811666225,0.867385941639961,114709.477752707,1670.58532359856,537.201026522349,NA,3458668,TRUE,FALSE
"1772-062-249_H01","1772-062-249","H01","H","1",2.139,"0",FALSE,13.1444078253883,45.5651355296458,2900.03027993472,14275.6299023261,1226.19673707923,175.304885194049,0,0,4415.90193425973,220.771660231009,0,50317.6580767273,4497.92962118208,1409.00129650618,NA,2133426,TRUE,FALSE
"1772-062-249_H02","1772-062-249","H02","H","2",1.844,"3",TRUE,NA,NA,2451.19802990825,19782.9482538015,1610.59397894092,286.262043513522,0,0,5786.12969488779,305.712640266287,2.95987341889905,56799.9709086727,2094.74470246084,670.622748910555,NA,2364966,TRUE,TRUE
"1772-062-249_H03","1772-062-249","H03","H","3",3.07,"0",FALSE,14.1480737536774,54.4268347002616,5523.04107434389,9157.54559211059,604.756088342133,157.157009799436,0,0,2941.55483320801,158.483229291414,4.64176822192426,52125.7309127175,4527.71334561413,1354.7332110559,NA,1508046,TRUE,FALSE
"1772-062-249_H04","1772-062-249","H04","H","4",2.27,"0",FALSE,47.2854633057834,62.1834705988327,3971.92604232098,12180.8043719918,1224.07448872227,32.6948264895466,0,0,3760.40042245679,155.548113904812,0,52950.7576282975,2434.27844499442,763.870037073952,NA,2018668,TRUE,FALSE
"1772-062-249_H05","1772-062-249","H05","H","5",2.299,"0",FALSE,45.8748733678798,82.5045245220213,2987.33525108524,12523.6080199785,924.913926107449,109.384193454767,0,0,3708.47701035357,112.471650528087,0,57847.0367910206,1988.7634205143,605.582651666918,NA,2267238,TRUE,FALSE
"1772-062-249_H06","1772-062-249","H06","H","6",1.878,"0",FALSE,15.5881161725269,54.7250504051833,3523.75611255998,13697.6505909021,1234.00416987171,107.771059537637,0,0,3834.30020828928,93.9804500233419,0,54249.1932493434,3064.5798920655,943.379843440829,NA,1957854,TRUE,FALSE
"1772-062-249_H07","1772-062-249","H07","H","7",2.588,"0",FALSE,89.66713731397,105.165890525458,3603.87050441999,13194.3474359924,1174.7267799267,126.097966400752,0,0,2487.27066811296,114.847590216298,1.40629702305671,55704.8313802993,2029.28660427083,618.301924470599,NA,2133262,TRUE,FALSE
"1772-062-249_H08","1772-062-249","H08","H","8",2.127,"3",TRUE,NA,NA,3204.3623295069,14668.3807575772,1445.66682278275,195.941618955679,0,0,3886.8126511379,195.463712567982,0,55902.6217944429,2265.75418407042,680.538696080212,NA,2092460,TRUE,TRUE
"1772-062-249_H09","1772-062-249","H09","H","9",2.474,"3",TRUE,NA,NA,2782.058429804,11108.5028083663,1009.81789887048,126.480197754319,0,0,2567.04209362165,141.15190069382,1.51776237305183,59096.6075987279,3020.34712237313,908.633740667026,NA,1976594,TRUE,TRUE
"1772-062-249_H10","1772-062-249","H10","H","10",0.171,"0",FALSE,66.0225915959902,62.4256762475,7247.8381517811,417555.336861125,24824.9548270521,2226.38100154879,0,0,1056.7243159525,8.0665978316985,0,172080.698244708,221.831440371709,48.399586990191,"NC",247936,TRUE,TRUE
"1772-062-249_H11","1772-062-249","H11","H","11",2.187,"3",TRUE,NA,NA,1246.94767891855,9556.30927200783,836.568173389623,84.6448899846981,0,0,1905.00406097857,82.3393871446479,0.988072645735775,92376.2290800319,2050.90945499889,639.941716888203,NA,3036214,TRUE,TRUE
"1772-062-249_H12","1772-062-249","H12","H","12",0.212,"1",TRUE,NA,NA,4741.41771571859,607820.05099941,43169.1763298245,1567.7439337432,0,0,25.4572763260059,6.36431908150147,0,155747.616562504,16.9715175506706,12.7286381630029,NA,471378,TRUE,TRUE
